account_id,risk_rating,typology_ground_truth,model_score,graph_score,text_score,fused_risk_score,flagged_by_access_anomaly,has_incident_timeline,rationale,recommended_action
810588620,Low,legit,4.2079515e-05,0,0.0,0.002104281281514,False,False,low combined evidence across all signals,Monitor
80D155F30,Low,legit,4.2045383e-05,0,0.0,0.0021025744578318,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
81166EDB0,Low,legit,4.2040578e-05,0,0.0,0.0021023341344376,False,False,low combined evidence across all signals,Monitor
811064410,Low,legit,4.189959e-05,0,0.0,0.0020952837992232,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80FC1C250,Medium,legit,4.1893716e-05,0,0.0,0.0020949899897746,False,False,low combined evidence across all signals,Monitor
809EA3A20,Low,legit,4.188953e-05,0,0.0,0.0020947805936908,False,False,low combined evidence across all signals,Monitor
80081E4E0,Low,legit,4.1879954e-05,0,0.0,0.002094301766156,False,False,low combined evidence across all signals,Monitor
80B0F7A00,Medium,legit,4.1867206e-05,0,0.0,0.0020936642997115,False,False,low combined evidence across all signals,Monitor
8089A8CD0,Medium,legit,4.1867206e-05,0,0.0,0.0020936642997115,False,False,low combined evidence across all signals,Monitor
80710C370,Medium,legit,4.1867206e-05,0,0.0,0.0020936642997115,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
805C9CFB0,High,legit,4.181366e-05,0,0.0,0.0020909865404087,False,False,low combined evidence across all signals,Monitor
8110A6CC0,High,legit,4.181366e-05,0,0.0,0.0020909865404087,False,False,low combined evidence across all signals,Monitor
80643FA30,High,legit,4.181366e-05,0,0.0,0.0020909865404087,False,False,low combined evidence across all signals,Monitor
804693130,Medium,legit,4.180179e-05,0,0.0,0.0020903930999001,False,False,low combined evidence across all signals,Monitor
807F2F2F0,Low,legit,4.1801602e-05,0,0.0,0.0020903836397816,False,False,low combined evidence across all signals,Monitor
8018E94A0,Medium,legit,4.1757834e-05,0,0.0,0.0020881948958335,False,False,low combined evidence across all signals,Monitor
80DE5BD60,High,legit,4.1733038e-05,0,0.0,0.0020869548926127,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
803BE8410,Medium,legit,4.1717194e-05,0,0.0,0.0020861626076909,False,False,low combined evidence across all signals,Monitor
806D1CCB0,Medium,legit,4.171702e-05,0,0.0,0.0020861538752739,False,False,low combined evidence across all signals,Monitor
813BEAF10,Low,legit,4.1695195e-05,0,0.0,0.0020850625050682,False,False,low combined evidence across all signals,Monitor
80BC5EC50,Medium,legit,4.169075e-05,0,0.0,0.0020848401922842,False,False,low combined evidence across all signals,Monitor
8047FF790,Medium,legit,4.16522e-05,0,0.0,0.0020829125112207,False,False,low combined evidence across all signals,Monitor
804DDCBA0,Low,legit,4.15921e-05,0,0.0,0.0020799069224279,False,False,low combined evidence across all signals,Monitor
80B08A520,Low,legit,4.1455147e-05,0,0.0,0.0020730583424325,False,False,low combined evidence across all signals,Monitor
8018B1F50,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
81189D1C0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80C892DF0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8096551C0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80D4DFE40,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
807E67E10,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80666CF30,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80FC02560,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8079BC6C0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8149040E0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80C97B020,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8045144C0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80CE2E5F0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8112435C0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
804ABB180,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
804AE5620,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8063C9C40,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
809CBF790,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8018DE490,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80192BD10,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80C6B1830,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80486FDF0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80CE578B0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
810E55570,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8045612C0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
805658200,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
808038000,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
8080293B0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80F85EA10,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80F975930,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80C461310,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80F887110,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80C4310C0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
809AC42C0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
801B5BD50,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8073F93C0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80742D430,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80F04C160,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80A705F80,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80C46E5E0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8127FD7C0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
801CB94B0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
803F9E630,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80A127510,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8050DFB90,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80A5B2690,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
811194540,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80D1A4C20,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8066F4520,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80F941180,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80F6F42C0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80269F230,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80A8CEE50,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80A8D9870,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
808AEE2F0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80C949240,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
805BB0160,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80A7E8EA0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80A7D9550,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80A7F8320,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80FE862F0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
802AA4310,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
805938640,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80FD427F0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
809C181C0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
8106F6070,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8036DA1D0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
811DD4070,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
800CD5840,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8130D4F70,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8130D81E0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
803454A90,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
807C32680,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80B7C5F70,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
806A84BA0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80D4BEC10,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8141B3290,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80C28B7F0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80C28D560,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
813AF2080,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8105F8610,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8021888F0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80367E330,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8107C15D0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8060C8680,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8060D5EC0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8095C4300,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8068731F0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
806F1C3D0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
8133A4510,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80E8661F0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
81255D3A0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80A55C8E0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80EFE1D20,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80EF943C0,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
806BC6610,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
812BD6460,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,False,False,low combined evidence across all signals,Monitor
80FED3910,Low,legit,4.1426374e-05,0,0.0,0.0020716194947984,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
