source,target,edge_type
8070D2B80,6ebd2d037c319d45,account_device
8070DD7B0,fff1280aaed4ec09,account_device
8070ED960,1cd646aaa1337e80,account_device
8070F1D80,d31287a0add788ef,account_device
8070F2730,68acbe8c16e0be8b,account_device
8070F7320,13ff9e704169c3ef,account_device
8070F7370,faf009b774c84efc,account_device
8070FA090,b85bd4e776964b99,account_device
8070FA1D0,dd674cd833484913,account_device
807100CF0,f466a59e945f97a9,account_device
807109540,13fd1c982bf2cce4,account_device
80710BA70,48fd713459daf822,account_device
80710C370,6903da534d030432,account_device
807116DD0,cb015bd2c22f9116,account_device
807125310,a16b77861d23599e,account_device
807127A30,19d0b40f0e1ce044,account_device
80712DFD0,0b326e04a8f79332,account_device
807132C60,8d6a2fbdf0d2a546,account_device
807137150,f13b3c88c6e07260,account_device
807140810,843fa293ecb1c16c,account_device
8071408B0,d4ded4cf3fecf47f,account_device
807145A60,b95eee537f6576b1,account_device
807146530,f33776423db5f05d,account_device
8071499A0,9ee068ec45458ab2,account_device
80714EBD0,2bfe7c2d53190dbb,account_device
80714FAA0,3b4ff2ac1ae289f6,account_device
8071508C0,2594d31e9fab86c4,account_device
807156F00,eae8fcbf4caffcb2,account_device
80715DDE0,4207e8324c5cae32,account_device
80716D650,be8a96efe9450074,account_device
807173BB0,c98f05a7172a2bf6,account_device
80717F6B0,9e6b9720644557e5,account_device
807192D30,48b49f7e76774c6a,account_device
807192E20,c318bd8c8c22b2e6,account_device
807192E20,29cf3157bdf4a707,account_device
807193CC0,3b77cfca9f7fe5a5,account_device
807193D60,de5263437568f400,account_device
807195E30,81587985abd97ab8,account_device
807199280,ad6b70eba66815ce,account_device
8071A0440,f739182d4bf8cf44,account_device
8071A3870,UNKNOWN_DEVICE_A0023457,account_device
8071A3870,2ce0c02c6ccc4f0c,account_device
8071A8FF0,75a0f256d90e4fa7,account_device
8071A8FF0,349da05bb97f9678,account_device
8071A9610,ddf543c6611ea19f,account_device
8071AC5B0,6af570b80faae10b,account_device
8071AF070,ba36805479134b0c,account_device
8071B0620,14637553e517afff,account_device
8071B0970,37fc49f56886077c,account_device
8071C2DB0,fc1a8cc7dad3c6af,account_device
8071CAEE0,c092516ab64951ba,account_device
8071CF2C0,033b3ced90f0b05e,account_device
8071D2930,545a507a7dc8287c,account_device
8071D5410,028b0770df463f09,account_device
8071D7570,f94e4b6e354cd812,account_device
8071DB590,7b0a15a43fe9b225,account_device
8071DD410,f9c75fec312f2063,account_device
8071DEC20,8a3b1a3ac11a534d,account_device
8071E8830,27e78d2e052da09b,account_device
8071EDF40,ac8acb78ea6feebb,account_device
8071EDF40,UNKNOWN_DEVICE_A0023544,account_device
8071F0EC0,9f98078a66a2a835,account_device
8071F87A0,a261d946c9300aed,account_device
8071F9B50,354ec58e3cb1bef3,account_device
8071FAC70,00481313ae2abca6,account_device
8071FC0E0,5933508be75d1628,account_device
8071FC0E0,5809b1cdae822ee9,account_device
8071FC0E0,UNKNOWN_DEVICE_A0023568,account_device
8071FC1D0,29b808e7ff0997a0,account_device
8071FCA30,5c65d233ef3710de,account_device
807202060,47f9d93abe5d2e5e,account_device
807203DA0,92d8e90e27d86473,account_device
80720B3B0,a5b1324712e6c25d,account_device
80720C2F0,c29a900686b34c67,account_device
807214430,4bb7dab5b1c46852,account_device
807216210,6736e8e436b64717,account_device
807218FC0,4d477e30c7e0153a,account_device
807219A20,efaac6f9bcefdb41,account_device
80721A5A0,bb851a79b877cab2,account_device
80721C0C0,c8e27667c4939258,account_device
80721FA60,55515c0e608f92f5,account_device
80721FA60,UNKNOWN_DEVICE_A0023615,account_device
8072203B0,b63bda3bb936c31b,account_device
80722F030,1f66e5a1a63ae513,account_device
80722F030,UNKNOWN_DEVICE_A0023626,account_device
807236FB0,b49df0c648004f0d,account_device
807237050,eba1040a873e3aaa,account_device
807238C30,caa37810bcd6d31a,account_device
8072445F0,981623982b956e9e,account_device
80724A820,b6e525d6e70f11a4,account_device
80724FA90,05f590983ba605e8,account_device
807250050,681f5d8c4738632e,account_device
8072647C0,4f41e22ae7ba53ba,account_device
8072655E0,0222d12a630afe98,account_device
8072655E0,UNKNOWN_DEVICE_A0023670,account_device
807266990,ada1a68e6bd19d62,account_device
807269C60,69c0bbf70b104d59,account_device
80726E6E0,81a2d5605f62d298,account_device
807272950,99a26155640d17ae,account_device
807274B20,44d7c248b837d203,account_device
807275320,UNKNOWN_DEVICE_A0023687,account_device
807275320,9dc425a01743666d,account_device
80727F930,103cdb3242b76cbe,account_device
807280360,b2edbc0446e032b6,account_device
8072834F0,a633941def5c40d9,account_device
80728BE90,2b777d1251e80195,account_device
80728BEE0,8dd54c80d2d95fa4,account_device
80728BEE0,dd74fa4297918c55,account_device
80728BF80,06f1148037cab198,account_device
807292F80,a4b106b66436dcbe,account_device
807294430,54607065c3f6af2d,account_device
807294EC0,a1e560ab1873300d,account_device
80729D360,a4881f4147b2b814,account_device
8072A28C0,UNKNOWN_DEVICE_A0023734,account_device
8072A28C0,db8429e78d90c716,account_device
8072A6500,2ecebf4748bf375f,account_device
8072A6770,e41bb4080bc4498c,account_device
8072AE480,6d85237ea43a1c1b,account_device
8072B9820,36b0d2c5acfe0abe,account_device
8072C1AE0,774d1cd7be72b63f,account_device
8072C4900,e7b0e412dafd03aa,account_device
8072CA810,56f11cda3a4c77ee,account_device
8072E75D0,d256698f1996f00f,account_device
8072F7500,18bd3e364e3f3f33,account_device
8072FF440,73e55b6e7b04123e,account_device
807319870,d8546adcc1a65476,account_device
807330DC0,8befaf6fba2f3eeb,account_device
807331720,cc09cd54141579be,account_device
807331720,UNKNOWN_DEVICE_A0023797,account_device
807333290,ccf752213a67f5ff,account_device
8073356E0,1300215ce3596aaa,account_device
8073387A0,7958d8cb68a78c62,account_device
8073390B0,f31746c23cc37024,account_device
807341050,f7b6a126f41fd6da,account_device
807341220,52a83f8330f6dcc2,account_device
80734CB00,81aa25b86d228a6c,account_device
80734CB00,UNKNOWN_DEVICE_A0023823,account_device
80734D8C0,742ba67cbc47ee68,account_device
807350280,49e0da6f1ffe5740,account_device
807356370,517082a299b58fe1,account_device
80735A500,081e57c0e5615c16,account_device
80735DF60,a294a84e05f878a2,account_device
8073649F0,d0a363eb33f2fee7,account_device
80736EAE0,596cea525c3b2501,account_device
80736F730,6f6510275d58069f,account_device
80736FA50,3d1126a5ca0aafab,account_device
80738B330,674244b278958498,account_device
807398170,b7afa976824cb4dd,account_device
8073A2190,9c184b40bd25816b,account_device
8073A7770,UNKNOWN_DEVICE_A0023864,account_device
8073A7770,1fd165cb3c318c78,account_device
8073B64D0,a9ec664f7c516bcd,account_device
8073BA550,46edd699fd7e4ef3,account_device
8073BB750,43c798e0ea7659ac,account_device
8073C01F0,fbb30e22d315becb,account_device
8073CD950,595beccb374e5a63,account_device
8073D8A70,930e6873e8ed44ed,account_device
8073DCDF0,1563a71e87567637,account_device
8073E1700,c780dcaf3dfe4342,account_device
8073E1700,8bfef0fe8b958887,account_device
8073E17F0,6e65e6c52baa9f36,account_device
8073E5FC0,31d60527eaa4ee53,account_device
8073E6920,8798cb579c804e7b,account_device
8073E6B40,6be1eb3c53bd2827,account_device
8073E7BB0,9b6718c3100bb43b,account_device
8073E9CC0,76cd82506707295f,account_device
8073F93C0,e9eab28e8dada3c1,account_device
8073FCC00,e4de5825ca45187c,account_device
8073FE0A0,e55cad1b7e7b16ec,account_device
807412AD0,015de9b24f92262b,account_device
807412AD0,UNKNOWN_DEVICE_A0023938,account_device
8074161D0,a61be0e218caae9b,account_device
80741F830,1c18a8c3dd182432,account_device
80742D430,4141a9d5691dea85,account_device
8074327A0,5f0cc51d5d381aef,account_device
80744B320,6438ffe3d804ef4d,account_device
80745A430,790274bc3c7a871d,account_device
8074618E0,b083bc23864abf10,account_device
807465AA0,ae894742bdababba,account_device
807469600,040e9e3bb9795243,account_device
80746E5E0,47e49b7db79a9cef,account_device
80746EED0,c897954e6f2c01d3,account_device
807481AF0,060006c67a3698a4,account_device
807481DB0,b3d96228113c2990,account_device
807487310,4a64d663fce1161d,account_device
8074918D0,e70eb17cc2c2be37,account_device
807493490,eb07edae5648e7ac,account_device
807499A20,2af6deb0d32f38ab,account_device
807499EB0,ca30bfa895b03eb1,account_device
80749D600,829eda9fdc1e0a73,account_device
8074A0FB0,506976a0c9935b91,account_device
8074C23A0,39abac18f104bfc8,account_device
8074C23F0,UNKNOWN_DEVICE_A0024012,account_device
8074C23F0,28bdc3375c8dd7ca,account_device
8074C23F0,UNKNOWN_DEVICE_A0024016,account_device
8074CB7C0,378d859a94cdd50d,account_device
8074CB7C0,UNKNOWN_DEVICE_A0024024,account_device
8074CF440,a19893d922f41a7d,account_device
8074D0500,0811538c8ff0a51c,account_device
8074D8890,bcfac4b05ddcee02,account_device
8074D8D40,f221aa6dc227850a,account_device
8074E3D50,894d994f405c9044,account_device
8074F8C10,bac9ae6c17cc1925,account_device
8074F9810,b713bff244826ef2,account_device
807507390,9c4a04f7827be10e,account_device
8075086A0,f6d7b1c78df28ea1,account_device
80750C1E0,d10258ea5ac48688,account_device
80750D550,e56893fec7dc954c,account_device
80750E0E0,1c44af5ab43e999c,account_device
80750E180,6ae084ec2ae3b1f6,account_device
80752A460,e54ec9a1c98c4e4f,account_device
807538A20,55df2d022a5d1ca8,account_device
807540A30,cfc3570cd76a785a,account_device
807540F90,df6c5311d3e53489,account_device
8075519D0,cbc7c3a23d77fa4c,account_device
8075535A0,5243072fefe3b73b,account_device
807555630,be073f3f061d2b14,account_device
807555720,2dae0185ee0f905c,account_device
807555770,6a3c40cd708bac62,account_device
80755E440,09ed25a2ccaed043,account_device
80755E440,UNKNOWN_DEVICE_A0024115,account_device
807565B20,UNKNOWN_DEVICE_A0024117,account_device
807565B20,6f9d4e43fec68352,account_device
80756DAD0,5b3bc1b38a002f3a,account_device
8075791A0,3f6275fd849c670e,account_device
807579410,64d17dceb1a8a17a,account_device
80757D080,93270f7f2936602f,account_device
80757D640,295481017ceca8c9,account_device
80757FDE0,f90bb26f6060a0a2,account_device
807582F50,bd492173607167a9,account_device
80758D4D0,101d103ffc5d279f,account_device
8075A68C0,f34fd2e41094bdb8,account_device
8075AB220,be7d17ee76694d98,account_device
8075AC7C0,a489f2116dcbfceb,account_device
8075AF3A0,e56f6eff51626e86,account_device
8075C1080,9ce50587f0420ff9,account_device
8075C14B0,ed39d0f2bb152d29,account_device
8075C34D0,0cfd8225f754c2ad,account_device
8075C5DD0,898a2167933f37a5,account_device
8075CDBD0,70d247d6d1412b8a,account_device
8075D0600,6935487f9e8d64cd,account_device
8075D55F0,ae33b9bccbe9d5f2,account_device
8075DB110,7748c6037e5b399b,account_device
8075E0A80,45326f3cbf0746d5,account_device
8075E2670,fa99fa49d0935a21,account_device
8075E3A80,2686d20f07106794,account_device
8075E4E70,bb97db0d9dfad7a1,account_device
8075E6210,756faa123d432824,account_device
8075E62B0,a4984ba3bdbc97ff,account_device
8075E62B0,UNKNOWN_DEVICE_A0024220,account_device
8075E62B0,UNKNOWN_DEVICE_A0024222,account_device
8075E8A20,14574cdbd29a257e,account_device
8075F1F70,498596e1ed2474ac,account_device
8075F52F0,94e2315cde38f2e2,account_device
8075FD290,88175933a001c181,account_device
807600B90,41da98a335ab1941,account_device
80760C4D0,8b04675810d764b3,account_device
80760C7A0,8eb5d8876c4852d5,account_device
807617A70,1e19fb33a3a21164,account_device
807619D00,d8eeb4e9582ae675,account_device
80761AAB0,deae3d3bb5f13eb6,account_device
807622D00,670758751d64d1e3,account_device
807622D00,UNKNOWN_DEVICE_A0024274,account_device
80762F540,1de6e2ddf7f052b1,account_device
80762FE70,0bde5d10b3c62e29,account_device
807630230,UNKNOWN_DEVICE_A0024286,account_device
807630230,49031c387686f545,account_device
80763C2E0,ebdb444a0e9a885d,account_device
807643440,0c6f30088411821f,account_device
807644390,4b5114264533261b,account_device
807644E00,0669fb0bf9623563,account_device
807644E00,UNKNOWN_DEVICE_A0024301,account_device
80765A700,4b92e0a0784ba740,account_device
8076631D0,7dabe3c096a44e9b,account_device
807665070,3e8213f531cc9b98,account_device
8076656B0,8275b4918083af72,account_device
8076673E1,62f8674f564d290a,account_device
8076673E1,d1be5834b9d30b24,account_device
807669960,923b784632e437d4,account_device
8076778B0,ca10c247238d3d2e,account_device
80767C610,7179aecfeccdd3e5,account_device
80767CAF0,112fa79dd3c2e414,account_device
80767F160,816462ad122a54bf,account_device
80767F160,14000aebce347ef0,account_device
8076957E0,6cc1669b2d1459dd,account_device
807697CA0,724ccb8c762e8744,account_device
807697CA0,UNKNOWN_DEVICE_A0024355,account_device
80769B5D0,c0f2ad537b76653c,account_device
80769B5D0,UNKNOWN_DEVICE_A0024362,account_device
80769DB70,837ce80193744ef0,account_device
80769DB70,UNKNOWN_DEVICE_A0024370,account_device
80769F1A0,a5475c7352f2df79,account_device
8076A8200,f72fd0c371459aa1,account_device
8076B1790,25c82079f408f618,account_device
8076B20E0,a24d4df4849b8d88,account_device
8076B36D0,81a9ed82f9118542,account_device
8076B4A20,4442ee02eb4851c2,account_device
8076B7790,63c5343df802a5af,account_device
8076BF771,df9528af4a25c702,account_device
8076C5460,59afc56a9686848f,account_device
8076DDCE0,9e859d2510aecaab,account_device
8076DDD80,72fb22c92cb70ab7,account_device
8076DF240,12aa6497bd3ad351,account_device
8076DF290,076c707678bc5541,account_device
8076E3D00,f5ac2a60ce4926fa,account_device
8076F27E0,5bb524966b508af7,account_device
8076F8360,afe14f6552e1f579,account_device
8076FD080,abf7f2852a9ff9a5,account_device
807706620,17b99fdaea9172c9,account_device
8077143B0,1f883b456fd22916,account_device
807724BE0,67dfddc6986fabda,account_device
80773C7A0,8df3998a49de317f,account_device
80773C7F0,713c44f7121ba907,account_device
80773C7F0,UNKNOWN_DEVICE_A0024449,account_device
807742450,655ae72a89c5e182,account_device
8077454A0,b7046281aa92267f,account_device
807748370,cd1cfc0fc7651339,account_device
807750C30,963d1d2a06183061,account_device
807750C30,UNKNOWN_DEVICE_A0024466,account_device
807751D10,UNKNOWN_DEVICE_A0024468,account_device
807759540,7d1fe21a1147b962,account_device
80775B080,UNKNOWN_DEVICE_A0024477,account_device
80775B080,78e14470b4b6eae0,account_device
80775CB60,91c3016385d0c492,account_device
80775D2D0,f02c9f51bdd3c683,account_device
807762640,430e44dfa8a78a85,account_device
807764C80,a49b9d4cda765cff,account_device
80776E450,99c1a47c38bb53f7,account_device
80776EDE0,56735e1984a756c7,account_device
8077794D0,7560f17849805ee9,account_device
80777E5C0,4344b02c8bc48b4c,account_device
80777EE30,4254e02ad09226d2,account_device
807798480,9ff5b1f3fa2001b7,account_device
80779A6B0,56a1ea3fc8dfc668,account_device
80779A6B0,UNKNOWN_DEVICE_A0024525,account_device
80779F730,666273c36cab85ef,account_device
8077AC420,107894cc5cdcdd9c,account_device
8077ACC30,e836002e3b0eaf68,account_device
8077BD6A0,42357339c2c1720d,account_device
8077C0760,1b6639ffc2f06a03,account_device
8077CE6B0,dd4fb679bf5fb3ab,account_device
8077CEBE0,95308f23c5e317ee,account_device
8077CEFA0,2b3a941d7c73b793,account_device
8077D6FF0,f999933c9eef0bd1,account_device
8077ED330,c05153875f8b1216,account_device
8077EF4E0,f618e3802ca2c042,account_device
807809890,1b4e190d2afd48d6,account_device
807809890,49ddcacd5cf2a008,account_device
80780EAF0,19d65da0656078bd,account_device
80780EAF0,d35f550ba78c5ee2,account_device
807819A90,b7f60a88a0baca75,account_device
8078238D0,ed9bd91b6341b065,account_device
8078238D0,UNKNOWN_DEVICE_A0024592,account_device
807824060,d661da2df890896e,account_device
807824060,UNKNOWN_DEVICE_A0024596,account_device
8078258E0,e5680271faf03eea,account_device
80782ACB0,11440a26dbbffcd4,account_device
80782FA30,f25575db6a2dd905,account_device
8078349F0,5753ca8a5a033ef7,account_device
8078411E0,47209253b6d7aab4,account_device
80784CCE0,59eda64181dc694b,account_device
80784E3F0,8e900c4c2c684c2a,account_device
8078531B0,87d7085cae6e552d,account_device
80785AFD0,ab55b078db06bb7e,account_device
80785EC30,5ec3ed8c4baf4333,account_device
807860C00,f4b0f3b06c5d0dcb,account_device
807862410,fb9fce860d038ea8,account_device
807873280,ad8f24524ba1dc70,account_device
807873370,b2eec654ef6b8df5,account_device
8078735E0,2dafe95a17127ada,account_device
807873E40,ba6437c2b4a3b063,account_device
8078741A0,4387423535b95438,account_device
8078741A0,5d79c6853d9148a6,account_device
8078765D0,UNKNOWN_DEVICE_A0024672,account_device
8078765D0,8ed4e5ece67c57af,account_device
80787BE40,44e288bcd5cd1e35,account_device
8078897F0,0ea6e6490f8002b1,account_device
80788FD10,f2eea5a5b4494fab,account_device
80789F9B0,1663958c82579646,account_device
8078A4130,e58da22f7633bc63,account_device
8078A4130,7e0893959399e6c6,account_device
8078A54D0,02adc0e51957c317,account_device
8078A54D0,UNKNOWN_DEVICE_A0024696,account_device
8078A7C50,4be3f914d2471fe4,account_device
8078ADDC0,1eb86d222aa1bf68,account_device
8078AF360,f77824146a24adb7,account_device
8078B38C0,cac43c23755fdf27,account_device
8078B45E0,de36c68d2eb3fadd,account_device
8078B5830,e1550f06d533193f,account_device
8078BBB00,33eb2096575b595a,account_device
8078BCAC0,46e98f96191bdeaa,account_device
8078BE910,f7df727f02a4d510,account_device
8078C8600,580ca9424caa7f08,account_device
8078D03C0,618db18d69ae3648,account_device
8078D10C0,0b3a37763cb8a1e7,account_device
8078D1920,8e789a3154025d17,account_device
8078D2570,47063d0413b6ce51,account_device
8078DC6E0,245cf0734ba6c4b0,account_device
8078DFC60,4a70dc02e27e690a,account_device
8078DFC60,b5831df38d09aea3,account_device
8078DFC60,UNKNOWN_DEVICE_A0024770,account_device
8078E9EB0,047ed7d0beb1c0f4,account_device
8078EA320,c7aadd6dca412322,account_device
8078EAA50,39e24cc225c532bd,account_device
8078F20E0,c9e506cc1a9558bb,account_device
8078F4B90,b5b6e727ad730301,account_device
8078F4DB0,cdf18eda14a2a532,account_device
8078F59C0,16e9babc05f6b1d7,account_device
8078FF6E0,a2d963f2f95cf787,account_device
8079014B0,989fa9896a975778,account_device
807905930,67e2eff234b9f553,account_device
8079083A0,20a85e375f7738f8,account_device
80790B3E0,74e792f5149d9497,account_device
80790D240,13979b1bdd4701dd,account_device
80790EBF0,b152dab2a233beb2,account_device
8079130A0,a424b93bf32eb067,account_device
807919990,UNKNOWN_DEVICE_A0024828,account_device
807919990,89b8a0d2c7db4c14,account_device
80791F9C0,c629076c45d7a767,account_device
807923A90,32c72bdc359da225,account_device
807923B80,f7b17e68ec99f56b,account_device
807925C60,5955cfcf6769b9fe,account_device
807929830,2a5dd24dc6e0f50a,account_device
80793C5E0,a56718950121c306,account_device
807940870,7d2ab7cb75865c4e,account_device
807943680,53968e149b52f983,account_device
807949B60,d3e83e8ec437a8f0,account_device
80794B6F0,0a5fb81d6487efc9,account_device
80795A080,5c476319b3d064f2,account_device
807962B90,ce4d36bfa4a9ae98,account_device
80796A9F0,acd17ced00f5388d,account_device
807982140,d350b0cac6b6e5ff,account_device
807982750,a1a79292db2faaa3,account_device
807983A10,e99285d67c2077c4,account_device
80798F7E0,c536f774b2907094,account_device
